"File","SHA256","Lines","Static test declarations","Pattern counts","Review status"
"playwright/e2e/Features/DataQuality/TestCaseStatusAfterReindex.spec.ts","00668bdaa2896be3d6af34c4d774a20e56a6c269ae9a73cf0beeef0ea984c9d2","123","1","poll-callback: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DataQuality/TestDefinitionFilters.spec.ts","f19daeb94ef6980832aada0bdc4f68b7e7394f1c3699d53289dc44fe75a58c55","398","7","response-wait: 4; count: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DataQuality/TestDefinitionPermissions.spec.ts","996536f3f1b9a19ded53536238a633ad0b8ca8c8d4cc3fadec845f4cca3aecd4","527","7","newPage: 3; response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DataQuality/TestLibrary.spec.ts","87feddcf244e5e8cb27f16057025cd08f013f3d91745138c6b5dca0d778933fb","1358","15","boundingBox: 1; response-wait: 25; listener-after-action-candidate: 9; count: 1; isVisible: 2; loop-recovery-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DataQuality/TestSuiteListAfterReindex.spec.ts","b19bd5c454aea998fd9a56290ebb95226e76f0195c4e84f1f12ac78680254242","149","1","poll-callback: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DataQuality/TestSuiteSummaryAfterReindex.spec.ts","899ffb6fab97a2ae29c81a71171691501e28b7c3083b4f7204d16968118593ad","107","1","poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DescriptionSuggestion.spec.ts","e167ab5673f7affc9aa1b130ba879d4e3a389cd05ae51cc087bfba61a06d235d","595","7","caught-promise: 1; newPage: 7; poll-callback: 9","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainFilterQueryFilter.spec.ts","f55947923d3881372e9edcb0638dcd9e2d61153762a6e9f8eb616662b7bfa73f","1388","13","catch-block: 1; response-wait: 6; reload: 1; listener-after-action-candidate: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainDropdownIsolation.spec.ts","f556620c5a7f4d45391fb21046e1b2fb3c6e776eb034f1909f94baf73b08291e","169","2","newPage: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainIncidentIsolation.spec.ts","b43da7fa702f500a38e69c460f70686c23ca0884f6ecd878bd868a30ef01319a","230","2","newPage: 2; response-wait: 1; all: 5","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainLineageIsolation.spec.ts","dc2c55241dca94dcdb0f2cb594eae600b6f55b3e12d3580656453f2bea8eed82","185","3","newPage: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainListingIsolation.spec.ts","1f98af2632bce8ed193b41934fad78d53d83922b0756575fb297fd9d73112a47","152","3","newPage: 3; response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainSearchIsolation.spec.ts","2d05c3eafbb43703c18b2ef2c263076b86b3f8479c65d46c7f29fb0eba220f7e","205","3","newPage: 3; poll-callback: 8","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainIsolation/DomainTaskIsolation.spec.ts","c78acae5d11bd7152fe2a1f207f16cb1f8a837ccbe4f28f919b2b10b84761dcf","188","3","newPage: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/DomainTierCertificationVoting.spec.ts","4b89baba8f8dcee62d3be4ea2c5307ce0ac1600109bbad1c529c27f1d445fdf2","125","8","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/EntityRenameConsolidation.spec.ts","f1c54246d2ce5075e68efdb7895b676d45112341be0b9606bf88361c79a6a8ce","787","9","response-wait: 3; listener-after-action-candidate: 3; catch-block: 15","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/EntityRightCollapsablePanel.spec.ts","cf26aef854c87d99826e11610f058d3f72973c83b56d4c14fd81e5b5419ce84a","78","1","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/EntitySummaryPanel.spec.ts","5e7f2636bf68a6500e56645bfa7fc971fd357a282a36b72842ebf13b37ecff0d","239","9","isVisible: 13; response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ExploreFilterComposition.spec.ts","87334c420c44b78dbf58c53b9fdbb56422e07e1d298fa67e27d5671d300181b3","629","7","isVisible: 1; response-wait: 4; all: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ExploreQueryBar.spec.ts","da2b13e3e2c3940a1556885194003f77aec36b87c85178eba9c14e7816c1903a","141","3","response-wait: 5; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ExploreQuickFilters.spec.ts","826e4abcdeb4b7d1595c5ed8ae93b706510a50fd6044b497425ecd945bd3c68c","788","17","poll-callback: 1; caught-promise: 5; isVisible: 5; response-wait: 22; listener-after-action-candidate: 2; assertion-block-poll: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ExploreSortOrderFilter.spec.ts","8eb1f2c1444a826d123dcd0bb386204129f0687f03aab48bbe29ab9c2b76ff87","78","1","response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ExploreUrlState.spec.ts","926f469fca581b3d25eaec5cf3a554656212e721c0ba39924559e603e58a2dc5","441","7","isVisible: 1; response-wait: 6; all: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/FailedTestCaseSampleData.spec.ts","341a5dd6ef8c4e4911f05265b86cb7ddcb1d708127bd489d47f19d63c2cdc222","265","2","response-wait: 4; route: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/GlobalPageSize.spec.ts","55b24c8bfbab981450d24b256016d9d74c42263240e5fa94e4b1b955b3513c76","92","1","response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/GlobalSearchSuggestions.spec.ts","b84fcc37263342e35a558d8e62ae5addb674c92103dea539d7490bf6e7f43dcf","96","1","response-wait: 2; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryAdvancedOperations.spec.ts","7e3bb944009b1d97878afba8a4cf681f9591ada10b0353f5bfa9416e7d26f8f6","1463","28","response-wait: 24; listener-after-action-candidate: 12; count: 1; loop-recovery-candidate: 1; caught-promise: 2; isVisible: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryApprovalAfterMove.spec.ts","f798ec32ca3ef7dce2893e8b2d2819f25de3b5470a540f4df25be50c5e51b3c2","424","2","poll-callback: 4; all: 2; catch-block: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryAssets.spec.ts","d98fb7ea9d5cdb89e49b17f2ae983d2eac6de1311c7c1cb7077ee216c8556de4","633","10","caught-promise: 10; isVisible: 15; count: 1; response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryBulkOperations.spec.ts","d53a9d21a05e965a47319d2c215a789395a7c02155edd3f2ae6418208922a184","242","4","isVisible: 9; response-wait: 3; listener-after-action-candidate: 2; count: 1; caught-promise: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryCRUDOperations.spec.ts","75b50874e13d13d3a028c627a787bc5ffff8fccc643f1381a554fcea6fb7996e","748","13","response-wait: 6; catch-block: 2; caught-promise: 26; isVisible: 25; listener-after-action-candidate: 5","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryExpandAllWithStatusFilter.spec.ts","d9452d37e4815d86d4299128d4314f45a18b33b2495297f759bd8b864fbab64a","287","4","response-wait: 3; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryHierarchy.spec.ts","5cb5e5cde0e40a22576f793d66425a2b5eade5ea508d5614027f029d22ee9f50","420","7","poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryInheritedReviewerApproval.spec.ts","f5aca343fb847b8842d811bfd8ddd27a1d617607ee5a7130d79a3ad034e16d3e","315","2","poll-callback: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryMiscOperations.spec.ts","edfb088284549fa924cd79abbbfd4d5780d8313ce46b04df395e1c3d89d35c9c","477","5","response-wait: 5; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryMutualExclusivity.spec.ts","ab6cab6eb17a366be7b02f55d5dfc7b3961f76ea105a710302ff8eb469915fb0","1194","11","waitForSelector: 11; response-wait: 6; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryMutualExclusivityDataProductTree.spec.ts","8d3ed3584727b471b2b7579419201b0e7355501319af86320984ee4782c8040b","414","7","response-wait: 1; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryNavigation.spec.ts","610c5d1318d71cb613d65a77aa1d49f635da15c35b2965d2dd18f19c2931a8e9","379","9","response-wait: 5; caught-promise: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryP2Tests.spec.ts","0c55adbf1a8704a93239f640d19bed699f36ca714fd8f68c2ab76bff0e50b5a1","262","5","response-wait: 3; caught-promise: 6; isVisible: 6; catch-block: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryP3Tests.spec.ts","5687063463bb671385fcef3908c48a83dc3e9e69f9f0f15022149d9fb5576fee","905","20","all: 3; response-wait: 4; waitForTimeout: 2; caught-promise: 19; isVisible: 18; loop-recovery-candidate: 1; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryPagination.spec.ts","acc3f77091817e62eb2109acf22a0c00cf74c26cd318dc5d53de1d249cb97de8","345","6","response-wait: 16; count: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryPersonaCustomization.spec.ts","9f8f41955a4e52c8ee8490341813aa7ca2888da2547ff12f3bbf7f24322a9fd5","258","3","newPage: 2; response-wait: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryRelationsGraph.spec.ts","6f5e23f49c8384531ab13dfa760ac86bc2c1ff34a706690b395491fff1f44063","502","17","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/Glossary/GlossaryRelationsGraphPerf.spec.ts","d545b66a0f14a25b96e614e9b937950cc23ce94d127261ab20cb8ae9c06e070c","143","1","response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryRemoveOperations.spec.ts","44cea55638ebd5427625474987f4cebcc7597542a73f0779c3894b2507e8aa49","398","6","response-wait: 5","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryStatusFilterLargeDataset.spec.ts","4a0b6803179e2edcefe071e509d329a5c53e9204e48a15d395c2b42c06734fed","583","19","all: 1; response-wait: 1; listener-after-action-candidate: 1; caught-promise: 2; count: 3; waitForTimeout: 4; loop-recovery-candidate: 2; assertion-block-poll: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryStatusFilterNestedTerms.spec.ts","1f11be07ef2c62260c73220e32297e509a2a086aa2b40dcbd86833399c08672c","544","15","all: 2; response-wait: 3; listener-after-action-candidate: 2; caught-promise: 8; isVisible: 1; count: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryTermDetails.spec.ts","61101522306201580f46420c1b80b5e34662dc9b7b56d19aef8992d3a1e6172b","496","7","response-wait: 7; listener-after-action-candidate: 5; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryTermInverseRelation.spec.ts","75f6b3e247e6905686e3062d8c9c247e868ac8f8035d661d9ecc7c5da64738b6","152","4","response-wait: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryTermRelatedTerms.spec.ts","21117527cf8fef3fea66fa5bd68c243c8e7f52f8f57b7ce87392d6c0cedbcc2a","414","6","response-wait: 7; listener-after-action-candidate: 3; reload: 2; all: 1; isVisible: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryTermRelationsGraph.spec.ts","278f3a43b4c2d8981091cefb772956e7027590b51a74521b0196fdad3ccdf56f","349","12","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/Glossary/GlossaryTermRelationsGraphNested.spec.ts","70512c38943f1ca9656fd020c5e68c4471a4f9b897934b3d349d378b9b6b93f9","162","4","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/Glossary/GlossaryVoting.spec.ts","49c7dc13d008d3e28a20e961d443e672da8db30ba8edc096d34423c16b8f067a","108","3","response-wait: 5; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/GlossaryWorkflow.spec.ts","06c89ce319d90f1e5189fca573dab139386edc54516e13ce086ecb82636003af","696","10","newPage: 3; response-wait: 9; assertion-block-poll: 1; action-inside-poll-candidate: 1; reload: 1; isVisible: 5; listener-after-action-candidate: 1; caught-promise: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Glossary/LargeGlossaryPerformance.spec.ts","3337b7d03cdb2de24a739d6c37c66f643170ce7c5f601f33c1a7be7e00a527a4","511","9","count: 6; response-wait: 5; poll-callback: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/ImpactAnalysis.spec.ts","97157b73fe207247a605e15136ffc94cb8b4408833ed00bf88c9a27cee382790","1144","23","response-wait: 14; all: 1; poll-callback: 2; listener-after-action-candidate: 7; count: 9; waitForTimeout: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/IncidentManager.spec.ts","2848afa8bd31aadbc2e45a01d049cd4cc29a0ee63b0abc200b7fe3dccd444434","1171","5","newContext: 1; newPage: 3; catch-block: 4; caught-promise: 7; response-wait: 21; poll-callback: 7; isVisible: 11; count: 2; reused-response-promise: 2; reload: 2; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/IncidentManagerPagination.spec.ts","927eb7cebafa189a0984bd7b382f44a6e1f9f4cb1b099f2d70de2ae0519d6646","117","2","response-wait: 5; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/IngestionListNameSorting.spec.ts","20b69594841959ad4f195883c4bb54c87a5d73db1e24fa4712965622f82fcf04","241","2","route: 1; response-wait: 2; poll-callback: 1; all: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/KnowledgeCenterTextEditor.common.ts","35433f923ef41cae6c442007aa5e3bc68ebdd21d1f672d350f462c1f36d1f82d","404","0","count: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/KnowledgeGraph.spec.ts","5f9f7583aeaf0d8b9720b4c8edf2198abc2400690a2619009131bac9bf388086","362","6","poll-callback: 1; response-wait: 2; assertion-block-poll: 1; action-inside-poll-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/LandingPageWidgets/DataAssetsWidget.spec.ts","1a3d37c78704f4912048d590a3f7e776e37ae278143d0a172a679b23c681ae87","60","1","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/LandingPageWidgets/DomainDataProductsWidgets.spec.ts","984257b86bcaecfbef16cf5615e7b6fb433b5f310c243242654bd2bb933e9e7b","310","6","newPage: 1; caught-promise: 3; response-wait: 4; listener-after-action-candidate: 2; reload: 2; count: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/LandingPageWidgets/DomainWidgetFilter.spec.ts","bdb1722fbcd1c06517790b8f0e7358c6a187523fa10660cb8d1f3ca516356de8","118","2","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/LandingPageWidgets/FollowingWidget.spec.ts","53aa2639c72b826765420e0cc787bc98a1e8d378b2e882e4dc3b50893f16f458","103","1","newPage: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/LanguageOverride.spec.ts","8933f443703a85a9a4b343c2b2f83e40c9995a3a3078f73ddd08336a18e3bad1","94","1","newContext: 1; newPage: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/LineageExportPNGSnapshot.spec.ts","029b9ac732107ca1be00f4a0adcc68a40bef82d2db5dc23dd1c79073200efffc","120","1","response-wait: 1; all: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/LineagePipelineAnnotator.spec.ts","f8aac9f060700b359ea0d63c62a1259cfc84c9642376aade767c4dec5b881960","247","4","newPage: 2; response-wait: 2; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Markdown.spec.ts","4698d3d1085bad8c0eadfe82620f71f1a0b287e96d50705b1b4c35c09f452412","93","1","isVisible: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/MetricBulkImportExportEdit.spec.ts","762a7cc4648903ca632d51364f6cad438042391657336c0d74e1ab91d65a6a68","1854","24","all: 2; assertion-block-poll: 1; caught-promise: 4; isVisible: 2; response-wait: 2; route: 2; newPage: 5; poll-callback: 6; forced-action: 1; count: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/MetricCustomUnitFlow.spec.ts","5c795cfc724099245a8a472d02e3033a5221df1511addd2f3a65c1fb36d77b51","188","1","forced-action: 1; response-wait: 3; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/MultipleRename.spec.ts","ae8f151329478d256584d39aaadf602a3b258038c01024736bcaa55d7cffef0c","371","4","response-wait: 3; listener-after-action-candidate: 3; newPage: 4; catch-block: 6; loop-recovery-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/MutuallyExclusiveColumnTags.spec.ts","f9791fd6ca2f1e8e30161a41528e9a62ebf86d7a8f35a0aa808b90724db71ded","128","1","response-wait: 4; listener-after-action-candidate: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/NavigationBlocker.spec.ts","62f571ce9db77d87e48e42f1510cbf959a559a4573fa8dd0ee1c8c70ef0b1a41","314","5","newPage: 1; response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/NestedColumnsExpandCollapse.spec.ts","07e95a88709333aed966d158512dfb6269196439268dc4a697e33e686f3a0838","232","4","response-wait: 4; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OnlineUsers.spec.ts","b0b04c56e99c9c7c41f94d283a57a6f674bcf13f5cd71c87d285da5d41439d39","281","7","response-wait: 5; newPage: 2; count: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyAiFlagRdf.spec.ts","64dfb6dec4d7e3f0e43c42305b4c52cb2ec6c136a404797cf7d8d14a8a9fd183","175","2","response-wait: 1; route: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyAuthoringRdf.spec.ts","b41ca9ba09d2c9132f35c4371b7ed0b040554fbaf63fa3898b9e66ce17a857df","364","3","response-wait: 2; listener-after-action-candidate: 1; poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyConceptAttributesRdf.spec.ts","f0b5cc8243304cb0654ea0fd4e6b418716fd172ffaf5ee029175e2a937a05824","448","9","response-wait: 1; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyConceptRealizationRdf.spec.ts","f8e54c4b893ac6102628b4e69d55421a355ca018b9c0919c1df8934991caa0d9","405","9","poll-callback: 3; action-inside-poll-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyDataExploreRdf.spec.ts","19d96377518595122eee0571cec23b563d3504bee1e2e45aaa51d5de459a6764","773","1","all: 3; poll-callback: 7; response-wait: 4; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyGovernanceRdf.spec.ts","df11ad93c149cea813b5d039dcabb04240619886c95b06f48903e3054b837533","397","4","all: 1; response-wait: 2; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyImportFidelityRdf.spec.ts","5052174e989220b8ea254eb0329de14440d1d201d43c4002bdcb21770548fa86","340","6","caught-promise: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyImportRdf.spec.ts","b4cd365aa9362a4df041074436a309c4b64aa47e7d44ef1c915282e9273c2cf4","158","3","caught-promise: 1; isVisible: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyImportRoundTripRdf.spec.ts","5d06a2d0fb30118f00c0a1e2916b8b6111a145b5ca4fc32c2a7caf49e7ab2307","221","3","all: 1; action-inside-poll-candidate: 1; poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyLibraryRdf.spec.ts","a1f018a9020c74573dfaf29c308a8721d7836dc6d58662e2197bd9080854a977","203","1","response-wait: 1; poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyQueryRdf.spec.ts","5d8eaae4b9eb74325dd7ea5a86f4c309083df6f36e9a057702528a299c7589d9","369","5","response-wait: 4; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyRbacRdf.spec.ts","132acbf4b680187a3ac84cd8be84e8f38fbd60674ebe2b30571718855894b398","262","6","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/OntologyStudio.spec.ts","1ca6fda40fd4df51273e412cbfcb2b88e8de5fa89a0b73b9772bbbfffb835edc","231","7","response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyStudioCardinality.spec.ts","19b55845c4c17377195c440251a8ac7f0035649cabf7d31bd1ae1382cbb2b771","306","10","all: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyStudioE2E.spec.ts","644cbfc9d8fcbfc6ae8abe6c542bdeb283442209e9bdbef3e2fab926ddc00cba","253","15","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/OntologyStudioIntegration.spec.ts","348e85745325c181d68427ae98fec4101a5ab48ebba4e2d9787e26184bba3f79","368","7","assertion-block-poll: 2; response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyStudioInteractions.spec.ts","f0995215c55e0b72d381493e63c83f6b25d07bebae88c340d73164424827f642","182","9","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/OntologyStudioIsolatedToggle.spec.ts","fc6e1ff0ca20ddd3ecd3df412b92c81eb1a3ac8a4ac5085b5dd6b4e8e248c551","85","1","poll-callback: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/OntologyStudioRdf.spec.ts","d1af98d32d95f4441342a548297cb466c1325f5fe61d7018898fe5865f0a3481","277","7","newPage: 7; route: 11; all: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Pagination.spec.ts","74137618f887b2b0925f4bc479bd00faf243620aa652e0224602179c3190bde1","1422","35","all: 8; response-wait: 10; listener-after-action-candidate: 3; reload: 1; count: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permission.spec.ts","01fbf37470a9bc1c6be61f3e1198ad32374a28a4ae689b0b1727c4aefed10c17","277","1","newPage: 1; reload: 3; response-wait: 8; listener-after-action-candidate: 5","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permissions/DataProductPermissions.spec.ts","28e1d9a0bf8a0e10a47cf1e7304cb54f862fe608dfb900098672d9a8803ac16c","246","3","newPage: 3; isVisible: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permissions/DomainPermissions.spec.ts","93859ed819bf26bbae2b6483cdb88304eeea3f881985c36b4449426cff57ad7b","224","2","newPage: 4; isVisible: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permissions/EntityPermissions.spec.ts","26d165368f9d43410f9401d057309827569c826a5a5a0b5f53f2073aab8e32f0","363","4","newPage: 8","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permissions/GlossaryPermissions.spec.ts","d099780ee81a63ecfa4015ad60eaa6afd718ef4fdcc25cd5428dbb7690638d81","440","9","newPage: 3; isVisible: 3; assertion-block-poll: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/Permissions/ServiceEntityPermissions.spec.ts","caaff41797d27fa79f11fd82fd1e00cc37d63042b349d8fff4b0f04b3c78b856","253","7","newContext: 1; newPage: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/PersonaAIContext.spec.ts","547d930d98e5dd0dd6840919d59495f198a0e48a36af2379f52e4cf5da389758","1738","29","route: 8; response-wait: 2; listener-after-action-candidate: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/PersonaAIContextPermissions.spec.ts","cefd095db26f0e4e820c0c8e92c9e3bc37587a46ebbbc683ff71827ae0792436","124","2","","Static scan complete; no matched patterns (runtime unverified)"
"playwright/e2e/Features/PersonaAIContextRuleCardAndStates.spec.ts","772e389140859ae10d85cd49a134404d7ed8800a6da3365878d4edf3c52d46c9","295","6","route: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/PersonaAIContextRules.spec.ts","9a2d1c226035729fcddb41119c7d508f068d8aa31195a68d39a6bcc499b9e808","483","8","newPage: 1; isVisible: 1; response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/PersonaSessionPersistence.spec.ts","eaac490d67a3f30cf9e45e22d3748e131e45cb3fe8e98cec93c8d0894eda9aa4","174","2","newPage: 1; response-wait: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/QueryEntity.spec.ts","2677af00b23671d71fb6db97d046b72a62565346ef9c4d045c1965b00ddc1169","407","3","response-wait: 19; listener-after-action-candidate: 8; forced-action: 1; reload: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/RTL.spec.ts","eb91fbc3335d48bc223b98ba838c88431e6518446bd622641a996c66fdd37720","81","2","all: 1; response-wait: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/RecentlyViewed.spec.ts","dea42d981b4d932eda8cea3a91882224ce2ef7ff8a2c27c1e91c6ee7a71e154b","101","1","count: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/RestoreEntityInheritedFields.spec.ts","8c83357f853ab9e7b8c8c90cf0389bd3645fe51b282a922ddb1dd13b98574c48","433","1","poll-callback: 3; response-wait: 2; assertion-block-poll: 2; caught-promise: 2; isVisible: 1; action-inside-poll-candidate: 1; reload: 1","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/SSOConfiguration.spec.ts","4b40cc4f63bf364e8c83cb9097930ed764d65f09e1bf6bd9335078950e6f9558","1097","42","count: 6; response-wait: 5; listener-after-action-candidate: 1; route: 3","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/SSOTestLogin.spec.ts","25566966e0a39750775944574d3d1fce6b8a3e79bdfc362c1218366c38555c67","162","6","route: 2; response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/SampleDataDomainDataProduct.spec.ts","2a0a0933abf1767d45ca9a983691eb3603c82ec619546f1bf9dcbc52a802d7e1","87","3","response-wait: 2","Static scan complete; matched patterns require contextual review"
"playwright/e2e/Features/SampleDataTableOperations.spec.ts","11da1a77866ee07bd40377b974ff3adaa8fb730e150413519eb6930d71858cfe","415","11","all: 1; response-wait: 2","Static scan complete; matched patterns require contextual review"
